trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,timepoint
"619","08:37:37","08:37:57","8105","12","Gungahlin Place","0","0","1"
"619","08:39:35","08:39:35","8100","13","Gungahlin Place","1","0","1"
"702","08:45:00","08:45:00","8100","1","Alinga Street","0","1","1"
"702","08:46:44","08:47:04","8104","2","Alinga Street","0","0","1"
"702","08:48:34","08:48:54","8106","3","Alinga Street","0","0","1"
"702","08:50:10","08:50:30","8108","4","Alinga Street","0","0","1"
"702","08:52:02","08:52:22","8110","5","Alinga Street","0","0","1"
"702","08:56:04","08:56:24","8114","6","Alinga Street","0","0","1"
"702","08:58:20","08:58:40","8116","7","Alinga Street","0","0","1"
"702","09:00:29","09:00:49","8118","8","Alinga Street","0","0","1"
"702","09:02:19","09:02:39","8120","9","Alinga Street","0","0","1"
"702","09:04:19","09:04:39","8122","10","Alinga Street","0","0","1"
"702","09:05:49","09:06:09","8124","11","Alinga Street","0","0","1"
"702","09:07:38","09:07:58","8126","12","Alinga Street","0","0","1"
"702","09:09:35","09:09:35","8129","13","Alinga Street","1","0","1"
"623","09:15:00","09:15:00","8129","1","Gungahlin Place","0","1","1"
"623","09:16:54","09:17:14","8127","2","Gungahlin Place","0","0","1"
"623","09:18:19","09:18:39","8125","3","Gungahlin Place","0","0","1"
"623","09:19:35","09:19:55","8123","4","Gungahlin Place","0","0","1"
"623","09:21:29","09:21:49","8121","5","Gungahlin Place","0","0","1"
"623","09:23:26","09:23:46","8119","6","Gungahlin Place","0","0","1"
"623","09:25:30","09:25:50","8117","7","Gungahlin Place","0","0","1"
"623","09:27:45","09:28:05","8115","8","Gungahlin Place","0","0","1"
"623","09:31:53","09:32:13","8111","9","Gungahlin Place","0","0","1"
"623","09:34:02","09:34:22","8109","10","Gungahlin Place","0","0","1"
"623","09:35:38","09:35:58","8107","11","Gungahlin Place","0","0","1"
"623","09:37:37","09:37:57","8105","12","Gungahlin Place","0","0","1"
"623","09:39:35","09:39:35","8100","13","Gungahlin Place","1","0","1"
"706","09:45:00","09:45:00","8100","1","Alinga Street","0","1","1"
"706","09:46:44","09:47:04","8104","2","Alinga Street","0","0","1"
"706","09:48:34","09:48:54","8106","3","Alinga Street","0","0","1"
"706","09:50:10","09:50:30","8108","4","Alinga Street","0","0","1"
"706","09:52:02","09:52:22","8110","5","Alinga Street","0","0","1"
"706","09:56:04","09:56:24","8114","6","Alinga Street","0","0","1"
"706","09:58:20","09:58:40","8116","7","Alinga Street","0","0","1"
"706","10:00:29","10:00:49","8118","8","Alinga Street","0","0","1"
"706","10:02:19","10:02:39","8120","9","Alinga Street","0","0","1"
"706","10:04:19","10:04:39","8122","10","Alinga Street","0","0","1"
"706","10:05:49","10:06:09","8124","11","Alinga Street","0","0","1"
"706","10:07:38","10:07:58","8126","12","Alinga Street","0","0","1"
"706","10:09:35","10:09:35","8129","13","Alinga Street","1","0","1"
"627","10:15:00","10:15:00","8129","1","Gungahlin Place","0","1","1"
"627","10:16:54","10:17:14","8127","2","Gungahlin Place","0","0","1"
"627","10:18:19","10:18:39","8125","3","Gungahlin Place","0","0","1"
"627","10:19:35","10:19:55","8123","4","Gungahlin Place","0","0","1"
"627","10:21:29","10:21:49","8121","5","Gungahlin Place","0","0","1"
"627","10:23:26","10:23:46","8119","6","Gungahlin Place","0","0","1"
"627","10:25:30","10:25:50","8117","7","Gungahlin Place","0","0","1"
"627","10:27:45","10:28:05","8115","8","Gungahlin Place","0","0","1"
"627","10:31:53","10:32:13","8111","9","Gungahlin Place","0","0","1"
"627","10:34:02","10:34:22","8109","10","Gungahlin Place","0","0","1"
"627","10:35:38","10:35:58","8107","11","Gungahlin Place","0","0","1"
"627","10:37:37","10:37:57","8105","12","Gungahlin Place","0","0","1"
"627","10:39:35","10:39:35","8100","13","Gungahlin Place","1","0","1"
"710","10:45:00","10:45:00","8100","1","Alinga Street","0","1","1"
"710","10:46:44","10:47:04","8104","2","Alinga Street","0","0","1"
"710","10:48:34","10:48:54","8106","3","Alinga Street","0","0","1"
"710","10:50:10","10:50:30","8108","4","Alinga Street","0","0","1"
"710","10:52:02","10:52:22","8110","5","Alinga Street","0","0","1"
"710","10:56:04","10:56:24","8114","6","Alinga Street","0","0","1"
"710","10:58:20","10:58:40","8116","7","Alinga Street","0","0","1"
"710","11:00:29","11:00:49","8118","8","Alinga Street","0","0","1"
"710","11:02:19","11:02:39","8120","9","Alinga Street","0","0","1"
"710","11:04:19","11:04:39","8122","10","Alinga Street","0","0","1"
"710","11:05:49","11:06:09","8124","11","Alinga Street","0","0","1"
"710","11:07:38","11:07:58","8126","12","Alinga Street","0","0","1"
"710","11:09:35","11:09:35","8129","13","Alinga Street","1","0","1"
"631","11:15:00","11:15:00","8129","1","Gungahlin Place","0","1","1"
"631","11:16:54","11:17:14","8127","2","Gungahlin Place","0","0","1"
"631","11:18:19","11:18:39","8125","3","Gungahlin Place","0","0","1"
"631","11:19:35","11:19:55","8123","4","Gungahlin Place","0","0","1"
"631","11:21:29","11:21:49","8121","5","Gungahlin Place","0","0","1"
"631","11:23:26","11:23:46","8119","6","Gungahlin Place","0","0","1"
"631","11:25:30","11:25:50","8117","7","Gungahlin Place","0","0","1"
"631","11:27:45","11:28:05","8115","8","Gungahlin Place","0","0","1"
"631","11:31:53","11:32:13","8111","9","Gungahlin Place","0","0","1"
"631","11:34:02","11:34:22","8109","10","Gungahlin Place","0","0","1"
"631","11:35:38","11:35:58","8107","11","Gungahlin Place","0","0","1"
"631","11:37:37","11:37:57","8105","12","Gungahlin Place","0","0","1"
"631","11:39:35","11:39:35","8100","13","Gungahlin Place","1","0","1"
"714","11:45:00","11:45:00","8100","1","Alinga Street","0","1","1"
"714","11:46:44","11:47:04","8104","2","Alinga Street","0","0","1"
"714","11:48:34","11:48:54","8106","3","Alinga Street","0","0","1"
"714","11:50:10","11:50:30","8108","4","Alinga Street","0","0","1"
"714","11:52:02","11:52:22","8110","5","Alinga Street","0","0","1"
"714","11:56:04","11:56:24","8114","6","Alinga Street","0","0","1"
"714","11:58:20","11:58:40","8116","7","Alinga Street","0","0","1"
"714","12:00:29","12:00:49","8118","8","Alinga Street","0","0","1"
"714","12:02:19","12:02:39","8120","9","Alinga Street","0","0","1"
"714","12:04:19","12:04:39","8122","10","Alinga Street","0","0","1"
"714","12:05:49","12:06:09","8124","11","Alinga Street","0","0","1"
"714","12:07:38","12:07:58","8126","12","Alinga Street","0","0","1"
"714","12:09:35","12:09:35","8129","13","Alinga Street","1","0","1"
"635","12:15:00","12:15:00","8129","1","Gungahlin Place","0","1","1"
"635","12:16:54","12:17:14","8127","2","Gungahlin Place","0","0","1"
"635","12:18:19","12:18:39","8125","3","Gungahlin Place","0","0","1"
"635","12:19:35","12:19:55","8123","4","Gungahlin Place","0","0","1"
"635","12:21:29","12:21:49","8121","5","Gungahlin Place","0","0","1"
"635","12:23:26","12:23:46","8119","6","Gungahlin Place","0","0","1"
"635","12:25:30","12:25:50","8117","7","Gungahlin Place","0","0","1"
"635","12:27:45","12:28:05","8115","8","Gungahlin Place","0","0","1"
"635","12:31:53","12:32:13","8111","9","Gungahlin Place","0","0","1"
"635","12:34:02","12:34:22","8109","10","Gungahlin Place","0","0","1"
"635","12:35:38","12:35:58","8107","11","Gungahlin Place","0","0","1"
"635","12:37:37","12:37:57","8105","12","Gungahlin Place","0","0","1"
"635","12:39:35","12:39:35","8100","13","Gungahlin Place","1","0","1"
"718","12:45:00","12:45:00","8100","1","Alinga Street","0","1","1"
"718","12:46:44","12:47:04","8104","2","Alinga Street","0","0","1"
"718","12:48:34","12:48:54","8106","3","Alinga Street","0","0","1"
"718","12:50:10","12:50:30","8108","4","Alinga Street","0","0","1"
"718","12:52:02","12:52:22","8110","5","Alinga Street","0","0","1"
"718","12:56:04","12:56:24","8114","6","Alinga Street","0","0","1"
"718","12:58:20","12:58:40","8116","7","Alinga Street","0","0","1"
"718","13:00:29","13:00:49","8118","8","Alinga Street","0","0","1"
"718","13:02:19","13:02:39","8120","9","Alinga Street","0","0","1"
"718","13:04:19","13:04:39","8122","10","Alinga Street","0","0","1"
"718","13:05:49","13:06:09","8124","11","Alinga Street","0","0","1"
"718","13:07:38","13:07:58","8126","12","Alinga Street","0","0","1"
"718","13:09:35","13:09:35","8129","13","Alinga Street","1","0","1"
"639","13:15:00","13:15:00","8129","1","Gungahlin Place","0","1","1"
"639","13:16:54","13:17:14","8127","2","Gungahlin Place","0","0","1"
"639","13:18:19","13:18:39","8125","3","Gungahlin Place","0","0","1"
"639","13:19:35","13:19:55","8123","4","Gungahlin Place","0","0","1"
"639","13:21:29","13:21:49","8121","5","Gungahlin Place","0","0","1"
"639","13:23:26","13:23:46","8119","6","Gungahlin Place","0","0","1"
"639","13:25:30","13:25:50","8117","7","Gungahlin Place","0","0","1"
"639","13:27:45","13:28:05","8115","8","Gungahlin Place","0","0","1"
"639","13:31:53","13:32:13","8111","9","Gungahlin Place","0","0","1"
"639","13:34:02","13:34:22","8109","10","Gungahlin Place","0","0","1"
"639","13:35:38","13:35:58","8107","11","Gungahlin Place","0","0","1"
"639","13:37:37","13:37:57","8105","12","Gungahlin Place","0","0","1"
"639","13:39:35","13:39:35","8100","13","Gungahlin Place","1","0","1"
"722","13:45:00","13:45:00","8100","1","Alinga Street","0","1","1"
"722","13:46:44","13:47:04","8104","2","Alinga Street","0","0","1"
"722","13:48:34","13:48:54","8106","3","Alinga Street","0","0","1"
"722","13:50:10","13:50:30","8108","4","Alinga Street","0","0","1"
"722","13:52:02","13:52:22","8110","5","Alinga Street","0","0","1"
"722","13:56:04","13:56:24","8114","6","Alinga Street","0","0","1"
"722","13:58:20","13:58:40","8116","7","Alinga Street","0","0","1"
"722","14:00:29","14:00:49","8118","8","Alinga Street","0","0","1"
"722","14:02:19","14:02:39","8120","9","Alinga Street","0","0","1"
"722","14:04:19","14:04:39","8122","10","Alinga Street","0","0","1"
"722","14:05:49","14:06:09","8124","11","Alinga Street","0","0","1"
"722","14:07:38","14:07:58","8126","12","Alinga Street","0","0","1"
"722","14:09:35","14:09:35","8129","13","Alinga Street","1","0","1"
"643","14:15:00","14:15:00","8129","1","Gungahlin Place","0","1","1"
"643","14:16:54","14:17:14","8127","2","Gungahlin Place","0","0","1"
"643","14:18:19","14:18:39","8125","3","Gungahlin Place","0","0","1"
"643","14:19:35","14:19:55","8123","4","Gungahlin Place","0","0","1"
"643","14:21:29","14:21:49","8121","5","Gungahlin Place","0","0","1"
"643","14:23:26","14:23:46","8119","6","Gungahlin Place","0","0","1"
"643","14:25:30","14:25:50","8117","7","Gungahlin Place","0","0","1"
"643","14:27:45","14:28:05","8115","8","Gungahlin Place","0","0","1"
"643","14:31:53","14:32:13","8111","9","Gungahlin Place","0","0","1"
"643","14:34:02","14:34:22","8109","10","Gungahlin Place","0","0","1"
"643","14:35:38","14:35:58","8107","11","Gungahlin Place","0","0","1"
"643","14:37:37","14:37:57","8105","12","Gungahlin Place","0","0","1"
"643","14:39:35","14:39:35","8100","13","Gungahlin Place","1","0","1"
"726","14:45:00","14:45:00","8100","1","Alinga Street","0","1","1"
"726","14:46:44","14:47:04","8104","2","Alinga Street","0","0","1"
"726","14:48:34","14:48:54","8106","3","Alinga Street","0","0","1"
"726","14:50:10","14:50:30","8108","4","Alinga Street","0","0","1"
"726","14:52:02","14:52:22","8110","5","Alinga Street","0","0","1"
"726","14:56:04","14:56:24","8114","6","Alinga Street","0","0","1"
"726","14:58:20","14:58:40","8116","7","Alinga Street","0","0","1"
"726","15:00:29","15:00:49","8118","8","Alinga Street","0","0","1"
"726","15:02:19","15:02:39","8120","9","Alinga Street","0","0","1"
"726","15:04:19","15:04:39","8122","10","Alinga Street","0","0","1"
"726","15:05:49","15:06:09","8124","11","Alinga Street","0","0","1"
"726","15:07:38","15:07:58","8126","12","Alinga Street","0","0","1"
"726","15:09:35","15:09:35","8129","13","Alinga Street","1","0","1"
"647","15:15:00","15:15:00","8129","1","Gungahlin Place","0","1","1"
"647","15:16:54","15:17:14","8127","2","Gungahlin Place","0","0","1"
"647","15:18:19","15:18:39","8125","3","Gungahlin Place","0","0","1"
"647","15:19:35","15:19:55","8123","4","Gungahlin Place","0","0","1"
"647","15:21:29","15:21:49","8121","5","Gungahlin Place","0","0","1"
"647","15:23:26","15:23:46","8119","6","Gungahlin Place","0","0","1"
"647","15:25:30","15:25:50","8117","7","Gungahlin Place","0","0","1"
"647","15:27:45","15:28:05","8115","8","Gungahlin Place","0","0","1"
"647","15:31:53","15:32:13","8111","9","Gungahlin Place","0","0","1"
"647","15:34:02","15:34:22","8109","10","Gungahlin Place","0","0","1"
"647","15:35:38","15:35:58","8107","11","Gungahlin Place","0","0","1"
"647","15:37:37","15:37:57","8105","12","Gungahlin Place","0","0","1"
"647","15:39:35","15:39:35","8100","13","Gungahlin Place","1","0","1"
"730","15:45:00","15:45:00","8100","1","Alinga Street","0","1","1"
"730","15:46:44","15:47:04","8104","2","Alinga Street","0","0","1"
"730","15:48:34","15:48:54","8106","3","Alinga Street","0","0","1"
"730","15:50:10","15:50:30","8108","4","Alinga Street","0","0","1"
"730","15:52:02","15:52:22","8110","5","Alinga Street","0","0","1"
"730","15:56:04","15:56:24","8114","6","Alinga Street","0","0","1"
"730","15:58:20","15:58:40","8116","7","Alinga Street","0","0","1"
"730","16:00:29","16:00:49","8118","8","Alinga Street","0","0","1"
"730","16:02:19","16:02:39","8120","9","Alinga Street","0","0","1"
"730","16:04:19","16:04:39","8122","10","Alinga Street","0","0","1"
"730","16:05:49","16:06:09","8124","11","Alinga Street","0","0","1"
"730","16:07:38","16:07:58","8126","12","Alinga Street","0","0","1"
"730","16:09:35","16:09:35","8129","13","Alinga Street","1","0","1"
"651","16:15:00","16:15:00","8129","1","Gungahlin Place","0","1","1"
"651","16:16:54","16:17:14","8127","2","Gungahlin Place","0","0","1"
"651","16:18:19","16:18:39","8125","3","Gungahlin Place","0","0","1"
"651","16:19:35","16:19:55","8123","4","Gungahlin Place","0","0","1"
"651","16:21:29","16:21:49","8121","5","Gungahlin Place","0","0","1"
"651","16:23:26","16:23:46","8119","6","Gungahlin Place","0","0","1"
"651","16:25:30","16:25:50","8117","7","Gungahlin Place","0","0","1"
"651","16:27:45","16:28:05","8115","8","Gungahlin Place","0","0","1"
"651","16:31:53","16:32:13","8111","9","Gungahlin Place","0","0","1"
"651","16:34:02","16:34:22","8109","10","Gungahlin Place","0","0","1"
"651","16:35:38","16:35:58","8107","11","Gungahlin Place","0","0","1"
"651","16:37:37","16:37:57","8105","12","Gungahlin Place","0","0","1"
"651","16:39:35","16:39:35","8100","13","Gungahlin Place","1","0","1"
"734","16:45:00","16:45:00","8100","1","Alinga Street","0","1","1"
"734","16:46:44","16:47:04","8104","2","Alinga Street","0","0","1"
"734","16:48:34","16:48:54","8106","3","Alinga Street","0","0","1"
"734","16:50:10","16:50:30","8108","4","Alinga Street","0","0","1"
"734","16:52:02","16:52:22","8110","5","Alinga Street","0","0","1"
"734","16:56:04","16:56:24","8114","6","Alinga Street","0","0","1"
"734","16:58:20","16:58:40","8116","7","Alinga Street","0","0","1"
"734","17:00:29","17:00:49","8118","8","Alinga Street","0","0","1"
"734","17:02:19","17:02:39","8120","9","Alinga Street","0","0","1"
"734","17:04:19","17:04:39","8122","10","Alinga Street","0","0","1"
"734","17:05:49","17:06:09","8124","11","Alinga Street","0","0","1"
"734","17:07:38","17:07:58","8126","12","Alinga Street","0","0","1"
"734","17:09:35","17:09:35","8129","13","Alinga Street","1","0","1"
"655","17:15:00","17:15:00","8129","1","Gungahlin Place","0","1","1"
"655","17:16:54","17:17:14","8127","2","Gungahlin Place","0","0","1"
"655","17:18:19","17:18:39","8125","3","Gungahlin Place","0","0","1"
"655","17:19:35","17:19:55","8123","4","Gungahlin Place","0","0","1"
"655","17:21:29","17:21:49","8121","5","Gungahlin Place","0","0","1"
"655","17:23:26","17:23:46","8119","6","Gungahlin Place","0","0","1"
"655","17:25:30","17:25:50","8117","7","Gungahlin Place","0","0","1"
"655","17:27:45","17:28:05","8115","8","Gungahlin Place","0","0","1"
"655","17:31:53","17:32:13","8111","9","Gungahlin Place","0","0","1"
"655","17:34:02","17:34:22","8109","10","Gungahlin Place","0","0","1"
"655","17:35:38","17:35:58","8107","11","Gungahlin Place","0","0","1"
"655","17:37:37","17:37:57","8105","12","Gungahlin Place","0","0","1"
"655","17:39:35","17:39:35","8100","13","Gungahlin Place","1","0","1"
"738","17:45:00","17:45:00","8100","1","Alinga Street","0","1","1"
"738","17:46:44","17:47:04","8104","2","Alinga Street","0","0","1"
"738","17:48:34","17:48:54","8106","3","Alinga Street","0","0","1"
"738","17:50:10","17:50:30","8108","4","Alinga Street","0","0","1"
"738","17:52:02","17:52:22","8110","5","Alinga Street","0","0","1"
"738","17:56:04","17:56:24","8114","6","Alinga Street","0","0","1"
"738","17:58:20","17:58:40","8116","7","Alinga Street","0","0","1"
"738","18:00:29","18:00:49","8118","8","Alinga Street","0","0","1"
"738","18:02:19","18:02:39","8120","9","Alinga Street","0","0","1"
"738","18:04:19","18:04:39","8122","10","Alinga Street","0","0","1"
"738","18:05:49","18:06:09","8124","11","Alinga Street","0","0","1"
"738","18:07:38","18:07:58","8126","12","Alinga Street","0","0","1"
"738","18:09:35","18:09:35","8129","13","Alinga Street","1","0","1"
"659","18:15:00","18:15:00","8129","1","Gungahlin Place","0","1","1"
"659","18:16:54","18:17:14","8127","2","Gungahlin Place","0","0","1"
"659","18:18:19","18:18:39","8125","3","Gungahlin Place","0","0","1"
"659","18:19:35","18:19:55","8123","4","Gungahlin Place","0","0","1"
"659","18:21:29","18:21:49","8121","5","Gungahlin Place","0","0","1"
"659","18:23:26","18:23:46","8119","6","Gungahlin Place","0","0","1"
"659","18:25:30","18:25:50","8117","7","Gungahlin Place","0","0","1"
"659","18:27:45","18:28:05","8115","8","Gungahlin Place","0","0","1"
"659","18:31:53","18:32:13","8111","9","Gungahlin Place","0","0","1"
"659","18:34:02","18:34:22","8109","10","Gungahlin Place","0","0","1"
"659","18:35:38","18:35:58","8107","11","Gungahlin Place","0","0","1"
"659","18:37:37","18:37:57","8105","12","Gungahlin Place","0","0","1"
"659","18:39:35","18:39:35","8100","13","Gungahlin Place","1","0","1"
"742","18:45:00","18:45:00","8100","1","Alinga Street","0","1","1"
"742","18:46:44","18:47:04","8104","2","Alinga Street","0","0","1"
"742","18:48:34","18:48:54","8106","3","Alinga Street","0","0","1"
"742","18:50:10","18:50:30","8108","4","Alinga Street","0","0","1"
"742","18:52:02","18:52:22","8110","5","Alinga Street","0","0","1"
"742","18:56:04","18:56:24","8114","6","Alinga Street","0","0","1"
"742","18:58:20","18:58:40","8116","7","Alinga Street","0","0","1"
"742","19:00:29","19:00:49","8118","8","Alinga Street","0","0","1"
"742","19:02:19","19:02:39","8120","9","Alinga Street","0","0","1"
"742","19:04:19","19:04:39","8122","10","Alinga Street","0","0","1"
"742","19:05:49","19:06:09","8124","11","Alinga Street","0","0","1"
"742","19:07:38","19:07:58","8126","12","Alinga Street","0","0","1"
"742","19:09:35","19:09:35","8129","13","Alinga Street","1","0","1"
"663","19:15:00","19:15:00","8129","1","Gungahlin Place","0","1","1"
"663","19:16:54","19:17:14","8127","2","Gungahlin Place","0","0","1"
"663","19:18:19","19:18:39","8125","3","Gungahlin Place","0","0","1"
"663","19:19:35","19:19:55","8123","4","Gungahlin Place","0","0","1"
"663","19:21:29","19:21:49","8121","5","Gungahlin Place","0","0","1"
"663","19:23:26","19:23:46","8119","6","Gungahlin Place","0","0","1"
"663","19:25:30","19:25:50","8117","7","Gungahlin Place","0","0","1"
"663","19:27:45","19:28:05","8115","8","Gungahlin Place","0","0","1"
"663","19:31:53","19:32:13","8111","9","Gungahlin Place","0","0","1"
"663","19:34:02","19:34:22","8109","10","Gungahlin Place","0","0","1"
"663","19:35:38","19:35:58","8107","11","Gungahlin Place","0","0","1"
"663","19:37:37","19:37:57","8105","12","Gungahlin Place","0","0","1"
"663","19:39:35","19:39:35","8100","13","Gungahlin Place","1","0","1"
"746","19:45:00","19:45:00","8100","1","Alinga Street","0","1","1"
"746","19:46:44","19:47:04","8104","2","Alinga Street","0","0","1"
"746","19:48:34","19:48:54","8106","3","Alinga Street","0","0","1"
"746","19:50:10","19:50:30","8108","4","Alinga Street","0","0","1"
"746","19:52:02","19:52:22","8110","5","Alinga Street","0","0","1"
"746","19:56:04","19:56:24","8114","6","Alinga Street","0","0","1"
"746","19:58:20","19:58:40","8116","7","Alinga Street","0","0","1"
"746","20:00:29","20:00:49","8118","8","Alinga Street","0","0","1"
"746","20:02:19","20:02:39","8120","9","Alinga Street","0","0","1"
"746","20:04:19","20:04:39","8122","10","Alinga Street","0","0","1"
"746","20:05:49","20:06:09","8124","11","Alinga Street","0","0","1"
"746","20:07:38","20:07:58","8126","12","Alinga Street","0","0","1"
"746","20:09:35","20:09:35","8129","13","Alinga Street","1","0","1"
"667","20:15:00","20:15:00","8129","1","Gungahlin Place","0","1","1"
"667","20:16:54","20:17:14","8127","2","Gungahlin Place","0","0","1"
"667","20:18:19","20:18:39","8125","3","Gungahlin Place","0","0","1"
"667","20:19:35","20:19:55","8123","4","Gungahlin Place","0","0","1"
"667","20:21:29","20:21:49","8121","5","Gungahlin Place","0","0","1"
"667","20:23:26","20:23:46","8119","6","Gungahlin Place","0","0","1"
"667","20:25:30","20:25:50","8117","7","Gungahlin Place","0","0","1"
"667","20:27:45","20:28:05","8115","8","Gungahlin Place","0","0","1"
"667","20:31:53","20:32:13","8111","9","Gungahlin Place","0","0","1"
"667","20:34:02","20:34:22","8109","10","Gungahlin Place","0","0","1"
"667","20:35:38","20:35:58","8107","11","Gungahlin Place","0","0","1"
"667","20:37:37","20:37:57","8105","12","Gungahlin Place","0","0","1"
"667","20:39:35","20:39:35","8100","13","Gungahlin Place","1","0","1"
"750","20:45:00","20:45:00","8100","1","Alinga Street","0","1","1"
"750","20:46:44","20:47:04","8104","2","Alinga Street","0","0","1"
"750","20:48:34","20:48:54","8106","3","Alinga Street","0","0","1"
"750","20:50:10","20:50:30","8108","4","Alinga Street","0","0","1"
"750","20:52:02","20:52:22","8110","5","Alinga Street","0","0","1"
"750","20:56:04","20:56:24","8114","6","Alinga Street","0","0","1"
"750","20:58:20","20:58:40","8116","7","Alinga Street","0","0","1"
"750","21:00:29","21:00:49","8118","8","Alinga Street","0","0","1"
"750","21:02:19","21:02:39","8120","9","Alinga Street","0","0","1"
"750","21:04:19","21:04:39","8122","10","Alinga Street","0","0","1"
"750","21:05:49","21:06:09","8124","11","Alinga Street","0","0","1"
"750","21:07:38","21:07:58","8126","12","Alinga Street","0","0","1"
"750","21:09:35","21:09:35","8129","13","Alinga Street","1","0","1"
"671","21:15:00","21:15:00","8129","1","Gungahlin Place","0","1","1"
"671","21:16:54","21:17:14","8127","2","Gungahlin Place","0","0","1"
"671","21:18:19","21:18:39","8125","3","Gungahlin Place","0","0","1"
"671","21:19:35","21:19:55","8123","4","Gungahlin Place","0","0","1"
"671","21:21:29","21:21:49","8121","5","Gungahlin Place","0","0","1"
"671","21:23:26","21:23:46","8119","6","Gungahlin Place","0","0","1"
"671","21:25:30","21:25:50","8117","7","Gungahlin Place","0","0","1"
"671","21:27:45","21:28:05","8115","8","Gungahlin Place","0","0","1"
"671","21:31:53","21:32:13","8111","9","Gungahlin Place","0","0","1"
"671","21:34:02","21:34:22","8109","10","Gungahlin Place","0","0","1"
"671","21:35:38","21:35:58","8107","11","Gungahlin Place","0","0","1"
"671","21:37:37","21:37:57","8105","12","Gungahlin Place","0","0","1"
"671","21:39:35","21:39:35","8100","13","Gungahlin Place","1","0","1"
"754","21:45:00","21:45:00","8100","1","Alinga Street","0","1","1"
"754","21:46:44","21:47:04","8104","2","Alinga Street","0","0","1"
"754","21:48:34","21:48:54","8106","3","Alinga Street","0","0","1"
"754","21:50:10","21:50:30","8108","4","Alinga Street","0","0","1"
"754","21:52:02","21:52:22","8110","5","Alinga Street","0","0","1"
"754","21:56:04","21:56:24","8114","6","Alinga Street","0","0","1"
"754","21:58:20","21:58:40","8116","7","Alinga Street","0","0","1"
"754","22:00:29","22:00:49","8118","8","Alinga Street","0","0","1"
"754","22:02:19","22:02:39","8120","9","Alinga Street","0","0","1"
"754","22:04:19","22:04:39","8122","10","Alinga Street","0","0","1"
"754","22:05:49","22:06:09","8124","11","Alinga Street","0","0","1"
"754","22:07:38","22:07:58","8126","12","Alinga Street","0","0","1"
"754","22:09:35","22:09:35","8129","13","Alinga Street","1","0","1"
"675","22:15:00","22:15:00","8129","1","Gungahlin Place","0","1","1"
"675","22:16:54","22:17:14","8127","2","Gungahlin Place","0","0","1"
"675","22:18:19","22:18:39","8125","3","Gungahlin Place","0","0","1"
"675","22:19:35","22:19:55","8123","4","Gungahlin Place","0","0","1"
"675","22:21:29","22:21:49","8121","5","Gungahlin Place","0","0","1"
"675","22:23:26","22:23:46","8119","6","Gungahlin Place","0","0","1"
"675","22:25:30","22:25:50","8117","7","Gungahlin Place","0","0","1"
"675","22:27:45","22:28:05","8115","8","Gungahlin Place","0","0","1"
"675","22:31:53","22:32:13","8111","9","Gungahlin Place","0","0","1"
"675","22:34:02","22:34:22","8109","10","Gungahlin Place","0","0","1"
"675","22:35:38","22:35:58","8107","11","Gungahlin Place","0","0","1"
"675","22:37:37","22:37:57","8105","12","Gungahlin Place","0","0","1"
"675","22:39:35","22:39:35","8100","13","Gungahlin Place","1","0","1"
"758","22:45:00","22:45:00","8100","1","Alinga Street","0","1","1"
"758","22:46:44","22:47:04","8104","2","Alinga Street","0","0","1"
"758","22:48:34","22:48:54","8106","3","Alinga Street","0","0","1"
"758","22:50:10","22:50:30","8108","4","Alinga Street","0","0","1"
"758","22:52:02","22:52:22","8110","5","Alinga Street","0","0","1"
"758","22:56:04","22:56:24","8114","6","Alinga Street","0","0","1"
"758","22:58:20","22:58:40","8116","7","Alinga Street","0","0","1"
"758","23:00:29","23:00:49","8118","8","Alinga Street","0","0","1"
"758","23:02:19","23:02:39","8120","9","Alinga Street","0","0","1"
"758","23:04:19","23:04:39","8122","10","Alinga Street","0","0","1"
"758","23:05:49","23:06:09","8124","11","Alinga Street","0","0","1"
"758","23:07:38","23:07:58","8126","12","Alinga Street","0","0","1"
"758","23:09:35","23:09:35","8129","13","Alinga Street","1","0","1"
"679","23:15:00","23:15:00","8129","1","Gungahlin Place","0","1","1"
"679","23:16:54","23:17:14","8127","2","Gungahlin Place","0","0","1"
"679","23:18:19","23:18:39","8125","3","Gungahlin Place","0","0","1"
"679","23:19:35","23:19:55","8123","4","Gungahlin Place","0","0","1"
"679","23:21:29","23:21:49","8121","5","Gungahlin Place","0","0","1"
"679","23:23:26","23:23:46","8119","6","Gungahlin Place","0","0","1"
"679","23:25:30","23:25:50","8117","7","Gungahlin Place","0","0","1"
"679","23:27:45","23:28:05","8115","8","Gungahlin Place","0","0","1"
"679","23:31:53","23:32:13","8111","9","Gungahlin Place","0","0","1"
"679","23:34:02","23:34:22","8109","10","Gungahlin Place","0","0","1"
"679","23:35:38","23:35:58","8107","11","Gungahlin Place","0","0","1"
"679","23:37:37","23:37:57","8105","12","Gungahlin Place","0","0","1"
"679","23:39:35","23:39:35","8100","13","Gungahlin Place","1","0","1"
"762","23:45:00","23:45:00","8100","1","Alinga Street","0","1","1"
"762","23:46:44","23:47:04","8104","2","Alinga Street","0","0","1"
"762","23:48:34","23:48:54","8106","3","Alinga Street","0","0","1"
"762","23:50:10","23:50:30","8108","4","Alinga Street","0","0","1"
"762","23:52:02","23:52:22","8110","5","Alinga Street","0","0","1"
"762","23:56:04","23:56:24","8114","6","Alinga Street","0","0","1"
